text,label
how busy does outback get around 7pm,51
will i have to wait to get a table at ihop,51
how many people go to chili's around 9pm,51
what is your birthday again,52
how many years on the earth,52
what year were you born,52
how many days old are you,52
when were you created,52
what date were you created on,52
when did you come to exist,52
how many years do you have,52
i'd like to know how old you are,52
can you tell me how old you are,52
how long have you been alive for,52
how many years ago was al born,52
how old is al,52
what is al's age,52
how many years has al been on earth,52
you are how old now,52
what is your birth date,52
where's your place of birth,52
where did you grow up,52
how many years are you,52
what age are you,52
what would your age be,52
tell me when you were born,52
i'd love to hear when you were born,52
i'd like to know when you were born,52
lemme know when you were born,52
do you know when you were born,52
how many years have you been on,52
how long have you been here,52
how many years have you been operating,52
how old did you just turn,52
how old will you be next year,52
how old are you again,52
i am wanting to know how old you are,52
tell me how old youare,52
let me know how old you are,52
let me know when you were born,52
would you tell me your age,52
i would like to know when you were born,52
i want to know how old you are,52
i want to know your age,52
could you let me know how old you are,52
could you tell me when you were born,52
i need to know how old you are,52
i am needing to know when you were born,52
tell me your age,52
your age please,52
how long have you been alive,52
you are how old,52
how old are you now,52
how old are you exactly at the moment,52
what's your age again,52
how old are you exactly,52
how many years old are you,52
what is your age,52
"how old are you, again",52
tell me how old you are,52
how old are you,52
what is your creation date,52
do you have a birth date,52
for how long have you existed,52
"ai, how old are you",52
"ai, how long have you been alive",52
"ai, how many months old are you",52
"ai, how long have you been working",52
how old is the ai,52
what is the age of the ai,52
can you tell me how old the ai is,52
can you tell me the age of the ai,52
what age is the ai,52
how old are you siri,52
what's your age siri,52
what's your age alexa,52
how old are you alexa,52
how old are you today,52
can you tell me when you were born,52
are you older than me,52
please tell me your date of birth,52
on what day and date of what year were you born,52
do you know exactly when you were born,52
what is the exact date of your birth,52
"how long have you been around, ai",52
"what birthday are you celebrating this year, ai",52
"what age were you on your last birthday, ai",52
"how old are you, ai",52
"what is your age, ai",52
when was your birth,52
you're how old,52
what's your birth date,52
how long have you been around,52
are you young or old,52
how long have you been functional,52
what's your age,52
when did you originate,52
what is the date of your birth,52
what is your birthday,52
tell me your date of birth,52
tell me your age please,52
tell me your birthday,52
how long ago were you born,52
what steps should i take to improve my credit score,53
give me a recommendation to improve my credit score,53
what can i do to raise my credit score,53
steps to raise my credit score,53
is there a quick way to improve my credit score,53
what are ways to improve my credit,53
how to keep my credit score from going down,53
what are some ways to increase my credit,53
what can i do to keep my score from dropping,53
how do i build my credit score,53
how can i build my credit,53
what are ways to improve my credit score,53
"i want to keep my credit score from going down, how do i do that",53
what can i do to improve my credit score,53
how can i keep my credit score from going down,53
how can i improve my credit score,53
how do i keep my credit score from dropping,53
how to improve my credit score,53
what are some way s i can do to improe my credit score,53
how to keep my credit up,53
how to keep my credit from dropping,53
"i want to keep my credit from going down, how do i do this",53
my credit is going down what should i do,53
how do i maintain my credit score,53
how can i build credit,53
how do i keep good credit,53
what are ways to build credit,53
how to build up my credit score,53
what can i do to keep my credit in good standing,53
how do i keep my credit from lowering,53
give me some ways to build my credit score,53
what can i do to maintain good credit,53
can you tell me some tricks and tips i can use to see an increase in my credit score,53
are there ways for me to make my credit score better,53
i need a list of different methods for building my credit score,53
what are some of the ways that i can see an improvement in my credit score,53
what methods can i use to improve my credit score,53
what are some tips to build my credit score,53
help me build my credit score by showing me some ways on how to,53
show me some ways to build my credit score,53
what are the best ways to build my credit score,53
what are some steps to building my credit score,53
will doing this hurt my credit score,53
tell me all the ways my credit score can get hurt,53
i'm not sure if this will hurt my credit score,53
i want to find out if this will hurt my credit,53
tell me if the following thing can hurt my credit score,53
i want to know if opening a new account will decrease my credit score,53
"i heard that opening a new account will decrease my credit score, is it true",53
is it true that opening a new account can decrease your credit score,53
please confirm that opening a new account can decrease your credit score,53
tell me if opening a new account will decrease my credit score,53
what are some mistakes to avoid so that my credit score stays high,53
how can i protect my credit rating,53
tell me some things i can do to secure my credit rating,53
what are some ways to keep my credit score up,53
give me tips on maintaining good credit,53
what factors can ruin a credit score,53
pull up ways to lower credit score,53
is it possible to lower my credit score by doing this,53
what can harm my credit score,53
are there any new harmful things that could affect my credit score,53
how can i make my credit score better,53
what steps can i take to make sure my credit score doesn't go down,53
how can i ensure my credit score doesn't drop,53
i'd like to improve my credit score,53
what do i do to stop my credit score from going lower,53
how do i make my credit score better,53
how can i go about improving my credit score,53
i'd like to make my credit score better,53
i'd like to find ways to improve my credit score,53
how do i prevent my credit score from lowering,53
how can i stop my credit score from dropping,53
tell me how to improve my credit score,53
ways to build credit,53
tell me ways to improve my credit score,53
how can i hurt my credit score,53
does carrying a balance hurt my credit score,53
would being late hurt my credit,53
does medical debt hurt my credit score,53
would late payments hurt my credit,53
can i hurt my credit score,53
how is the credit score hurt,53
so how can i hurt my credit score,53
will checking your credit lower my score,53
is it true a hard pull hurts my credit score,53
what lowers you credit score,53
can i harm my credit if i miss a car payment,53
will a loan lower my credit score,53
how do i make sure my credit doesn't fall,53
what's the best way to build credit,53
can i improve my credit score,53
what lowers credit score,53
how do i build credit,53
how to improve a credit score,53
how do i improve my credit score,53
how to protect my credit score,53
can i protect my credit score,53
how to keep credit score high,53
do you know if bouncing one check on your checking account can hurt your credit score or not,53
how to create a new aaa insurance plan,58
website to start aaa new insurance plan,58
aaa insurance start new plan,58
i want to start a new aaa insurance plan,58
is new this a good insurance plan for me,58
what do i do to get new insurance,58
new insurance is obtainable how,58
how is new insurance gotten,58
what do i do for new insurance,58
"how do i get new insurance, please",58
how can i obtain new insurance,58
"how can i obtain new insurance, please",58
"how can i get new insurance, please",58
how do i make my insurance policy different,58
how do i change my insurance policy,58
how do i modify my insurance policy,58
how do i alter my insurance policy,58
how do i get different terms on my insurance policy,58
help me change my insurance plan,58
i would like a new insurance plan,58
connect me with some new insurance,58
i need a newer insurance plan,58
my insurance plan needs to be changed,58
what rental insurance policy do you recommend,58
help me find a new auto insurance policy,58
find the best life insurance for me,58
i need new home owners insurance,58
i need new health care coverage,58
how do i change my current insurance to a new plan with lower co-pay,58
what steps do i need to take to switch my insurance plan from an hmo to a high deductible ppo plan,58
i need to change my insurance to a plan with a lower deductible,58
how do i go about changing my insurance to a new low monthly premium plan,58
i would like to change my insurance from a ppo to an hmo plan,58
help me figure out getting new insurance,58
i would like to get a new insurance plan,58
i want help adjusting my insurance policy,58
i am hoping to switch insurance plans,58
i need help acquiring new insurance,58
walk me through the process of getting new insurance,58
i am interested in acquiring new insurance,58
how can i acquire new insurance,58
what must i do if i want to adjust my insurance policy,58
what is the protocol for modifying my insurance policy,58
i dont like my current insurance plan and want a new one,58
walk me through making changes to my insurance policy,58
i need new insurance but dont know how to get it,58
i am thinking of switching to a different insurance plan,58
help me modify my insurance policy,58
could you help me out with a new renters' insurance plan,58
i'd like a new life insurance plan,58
can you help me with a new car insurance plan,58
i need to get a new motorcycle insurance plan,58
can i get a new pet insurance plan,58
where do i go to get new insurance,58
"i need new insurance, how do i get it",58
how do i apply for new insurance,58
i would like you to help me get on another united healthcare insurance plan,58
can you help me get on a new united healthcare insurance plan,58
i want to find a new united healthcare plan to get on,58
i'd like to get on a new united healthcare plan,58
i need to get on a new united healthcare insurance plan,58
help make changes to my insurance policy,58
i must switch to a new insurance plan,58
i need help to make changes to my insurance policy,58
i gotta switch to a new insurance plan,58
help me make changes to my insurance policy,58
i need to switch to a new insurance plan,58
i really need to switch to a new insurance plan,58
i would like to make changes to my insurance policy,58
i need to make changes to my insurance policy,58
i shall switch to a new insurance plan,58
how do i update my insurance,58
how can i get new insurance,58
how can i find out about new insurance,58
i need to find new insurance,58
"i need to get new insurance, how do i do it",58
can you switch me to a new insurance plan,58
i would like to switch to a different insurance plan,58
help me switch to a new insurance plan,58
switch my insurance plan to a new one,58
what are my options for new insurance plans,58
i want to shop for new insurance plans,58
i would like to switch my insurance plan,58
help me find new insurance providers,58
i would like to compare insurance plan options,58
i need a new house insurance plan,58
i want to get a new car insurance plan,58
i need new health insurance,58
i want a new policy with long-term care insurance,58
i want a new motorcycle insurance plan,58
how do i adjust my insurance policy,58
my insurance policy needs to be adjusted,58
i am in need of a switch to my insurance plan,58
walk me through on how to change my insurance,58
i wish to request a change in insurance plans,58
i would like to alter my insurance plan,58
i need to know how to change my insurance,58
i want to switch my insurance coverage,58
help me change my insurance,58
how do i replace my insurance,58
are there any transaction fees associated with my chase card if i am in tokyo,60
does my usaa card have international transaction fees,60
does my bank of the west card have international transaction fees,60
are there any transaction fees associated with my usaa card if i am in india,60
does my navy federal card have international transaction fees,60
does my chase card have international transaction fees,60
are there any transaction fees associated with my navy federal card if i am in germany,60
are there any transaction fees associated with my usaa card if i am in south korea,60
does my bank of america card have international transaction fees,60
are there any transaction fees associated with my navy federal card if i am in japan,60
what are the fees for using my card in toronto,60
do i incur extra fees if i use my card in london,60
do travelers to egypt get hit with transaction fees if they're using a mastercard,60
do i have to pay amex transaction fees in brazil,60
if i use my card in denver will i get charged extra,60
are there fees for using my card in tampa,60
will my discover card ding me with transaction fees if i'm in aruba,60
does bank of america charge transaction fees if you use it in canada,60
will i pay extra if i use my card in juarez,60
are there transaction fees for my visa if i'm in russia,60
what is the surcharge for using my card in italy while i visit,60
for my card is there a extra card while i'm staying in italy,60
is there a surcharge for using my card in italy while i'm there,60
will i get charged extra if i use my card while in italy,60
how much is the charge of using my card in italy during my stay there,60
what are the international transaction fees on my amex,60
give me a list of international transaction fees for my amex,60
what kind of international transaction fees are related to my amex,60
will my amex institute international transaction fees on a charge,60
can i see all the international transaction fees on my amex,60
what are the fees to use my card in nigeria,60
what are the foreign transaction fees for cuba,60
what additional fees do you charge if i use my card in lisbon,60
how much are the foreign transaction fees in brisbane,60
what fees are charged if i use something in paris,60
does visa charge transaction fees in the uk,60
i need to know if there are transaction fees for my visa card in canada,60
does american express charge transaction fees for iceland,60
are there transaction fees charged to my discover card in japan,60
are transaction fees charged for my aaa card in canada,60
"when i am in spain using my cmaden card, is there any transaction fee",60
what are the transaction fee using our card in florence if any,60
tell me if there is any transaction fee using royal card in europe,60
are there any transaction fee if i use my boston private card in scotland,60
i want to know if there is any transaction fee using washington federal card when i am in canada,60
"how much is the atm fee for my boa card in orlando, fl",60
"what's the transaction fee for my boa card in orlando, fl",60
"if i use my card in mexico, will there be added fees",60
are there extra charges for using my card in mexico,60
"what, if any, are the charges for using my card in mexico",60
is there a surcharge for using my card in mexico,60
are there extra fees for using my card in mexico,60
are there international transaction fees for using my chase card,60
do i have to pay international transaction fees when i use my chase card,60
what are my chase cards fees for international transactions,60
how much are the international transaction fees for my chase card,60
what are the international transaction fees for my chase card,60
will i be charged if i use the card in germany,60
will i be charged if i use the card in italy,60
will i be charged if i use the card in france,60
will i be charged if i use the card in australia,60
will i be charged if i use the card in paris,60
does my card charge if i use it in china,60
is there a fee associated with use of my card in burkina faso,60
is there a charge to use my card in japan,60
"if i use my card in tahiti, will i be charged",60
does my card charge a fee for use in indonesia,60
is there any transaction fees on my citibank card if used in spain,60
how much can i expect in transaction fees for using my visa in portugal,60
can you tell me if i will have any transactions fees for using my discover card in turkey,60
"i would like to know if there are any fees for using my capital one card in london, england",60
are there any fees for using my amex in england,60
are there any international transaction fees associated with my visa card,60
does my amex card use international transaction fees,60
will i receive a fee if i use my card in ireland,60
if i use my card in mexico do i get an extra fee,60
will i be charged extra for using my card in spain,60
is there an extra fee for using my card in costa rica,60
will my mastercard charge me a fee for international transactions,60
will i get a fee for international transactions with my visa card,60
do i get charged more for using my card in canada,60
does my mastercard charge international transaction fees,60
how much do you charge if i use my card in japan,60
will i be charged for using my card in japan,60
do i need to pay any fee if i use my card in japan,60
do you charge me if i use my card in japan,60
will you charge me if i use my card in japan,60
show me the international transactions fees for the zenith card,60
what are the international transactions fees for my industrial bank card,60
are there many international transactions fees for the freedom card,60
are there international transactions fees for rainbow card,60
does the national card have international transactions fees and how much,60
will i be charged if i use my card in dublin,60
will i be charged if i use my card in detroit,60
are there any transaction fees associated with my amex card if i am in the uk,60
will i be charged if i use my card in mexico,60
will i be charged if i use my card in canada,60
will i be charged if i use my card in france,60
are there any transaction fees associated with my amex card if i am in france,60
are there any transaction fees associated with my amex card if i am in belgium,60
"to visit cambodia, do i need an international visa",61
do i need to get a visa to visit canada,61
will i need a visa to visit ireland,61
will i need a travel visa to go to canary islands,61
i want to visit portugal do i need a travel visa,61
i want to see paris will i need an international visa,61
"for travel to argentina, do i need to get a travel visa",61
will i have to apply for a visa if i want to visit mexico,61
to vacation to tel aviv do i need a travel visa,61
do i need to obtain a travel visa to go on vacation to places in eastern europe,61
would i need a tourist visa for brazil,61
do i need a tourist visa for europe,61
i want to know if i shouldget a tourist visa for italy,61
is it necessary to apply for a tourist visa for mexico,61
should i get a travel visa for spain,61
does moscow require travel visas to visit,61
would i need a travel visa to go to the congo,61
do i need an international visa to go to south korea,61
do i need an international visa to go to tibet,61
do i need an international visa to go to vietnam,61
do i need an international visa to go to hong kong,61
do i need an international visa to go to malaysia,61
i am going to travel to mexico soon; do i need to get a visa,61
i need to know if i must have an international visa to go to france,61
i'm going to jamaica next week; am i needing a visa,61
tell me whether i need an international visa to go to mexico,61
i'm going to mexico; do i need an international via,61
let me know if i need an international visa to go to sudan,61
am i in need of an international visa to go to france,61
do i need to get a visa for traveling to chile,61
do i need a visa to travel to jamaica,61
i need to know if i need a visa to travel to el salvador,61
would i need a visa if i want to travel to mexico,61
do i need a visa to travel to mexico,61
does mexico require me to have a visa to travel there,61
is a visa needed to go to mexico,61
if i want to travel to mexico do i need to get a visa,61
do i need a visa to scotland,61
do i need a visa to russia,61
do i need a visa for canada,61
do i need a travel visa to visit germany,61
i am going to russia and am wondering if i need a visa,61
do i need a travel visa to visit russia,61
do i need a travel visa to visit canada,61
i am going to germany soon do i need a visa,61
do i need a travel visa to visit japan,61
do i need to get a visa for russia,61
do i need a visa to go to greece,61
do i need a travel visa to visit china,61
do i need a visa for germany,61
do i need a visa to go to somewhere internationally,61
do i need a visa to spain,61
do i need an international visa to go to mexico,61
do i need an international visa to go to england,61
do i need an international visa to go to brazil,61
do i need an international visa to go to canada,61
do i need an international visa to go to spain,61
should i get a visa before going to cancun,61
is a visa required to visit cancun,61
will i need a visa to travel to cancun,61
do i need a visa to go to cancun,61
do i need a visa to travel to canada,61
does mexico travel require a visa,61
would i need to get a visa to go to ireland,61
"if i'm planning to go to the uk, do i need a visa",61
might i need to get a visa to travel to venezuela,61
"i'm going to be going to canada soon, do they require a visa for entry",61
do i need a visa to get into canada later this year,61
does travelling to that place require a visa,61
do i need a visa to go there,61
do i need a visa to leave the country,61
does international travel always require a visa,61
when does travelling require a visa,61
if i go to canada next month do i need a visa,61
do i need to bring a visa when i go to canada next month,61
"i'm going to canada soon, do i need a visa",61
what paperwork will i need to visit northern ireland,61
should i get a visa for crete,61
will i need a visa to go to moldova,61
does laos require a travel visa,61
do i need to apply for a visa to visit dnipro,61
israel has strict restrictions do i need a visa to travel there,61
visa's are hard to get do i need one when i travel to israel,61
i'm vacationing in israel will i need a visa,61
do i need a visa to travel to isreal,61
"i'm heading to israel soon, do i need a visa",61
do i have to have a visa to go to denmark,61
do i need a visa to go to cuba,61
do i have to have a visa to go to the cayman islands,61
does jamaica require a visa,61
what documents to i need to go to egypt,61
does france have their own version of a visa,61
does mexico require an international visa,61
does ireland require an international visa,61
do i need an international visa to enter canada,61
do i have to get an international visa before they'll let me in melbourne,61
must i have an international visa when travelling to russia,61
is an international visa needed to travel to z,61
"i want to go to korea, do i need an international visa",61
do i need to apply for a travel visa if i am going to bermuda,61
tell me when my car last had its oil changed,63
when did i last do maintenance on my car,63
when did i last take my car in for maintenance,63
can you find the date of my last oil change,63
when did i last bring my car in to have it looked at,63
find the date of the last oil swap for my car,63
what was the date when i last had my car inspected,63
how long's it been since my car was at autozone,63
what's the amount of time since having my car given a once over by a mechanic,63
when did i last have my vehicle checked on,63
when did i last bring my car in to get looked over,63
what date did i last take my car in,63
how long's it been since i had my car serviced,63
when was the last time i changed my oil,63
when did i last have a mechanic check out my car,63
when did i last service my car with an oil change,63
what was the last time i had my car at the dealer for repairs,63
when did i last have my car fixed,63
what day did i last have a technician check out my vehicle,63
when did i last have my vehicle serviced,63
my car was looked at when,63
let me know when my car was last looked at,63
when did my car get looked at last,63
tell me when someone looked at my car last,63
what date did i have my oil changed last,63
what day did i change my oil,63
do you remember when i last changed my oil,63
was my last oil change on wednesday,63
when was the last time i had an oil change,63
how long ago was my car last in the shop,63
when was the last time i got my oil changed,63
do you have a date for the last time the car was in the shop,63
what date was my car last at the mechanics,63
how long has it been since my oil was changed,63
how long has it been since my car was in the shop,63
when did i get my last oil change,63
what date was my oil last changed,63
do you remember my last oil change,63
when was my car in the shop last,63
when did i last have car maintenance,63
when was my last maintenance on my car in the shop,63
when was my car last repaired,63
when did my oil last get changed,63
when were my tires changed,63
when was my car last worked on,63
"i can't remember when my car last went to the shop, can you find out for me",63
find out when my most recent oil change occurred,63
check to see when my car was last in the shop,63
when was my most recent oil change,63
i need to know the date of my car's last visit to the shop please,63
look up the date of my car's most recent visit to the shop,63
i need to know when i last took my car in for a check up,63
please tell me when the last time was that my car was in the shop,63
look up the date of my last oil change,63
i need you to look up the date of my car's last visit to the shop,63
find out the last time i had my car checked,63
do you know when my car was last looked at,63
do you know when i last took my car in to the shop,63
"i can't remember when my car was last serviced, can you find out for me",63
find out how long it has been since my car was last in the shop,63
please tell me the last time i took my car to the shop,63
how long has it been since my car was last looked at,63
tell me the date of my last car check up,63
i need to know when my oil was last changed,63
dates for my car in the shop,63
last time car was in shop,63
last incident of my car in the shop,63
when was my car in the shop,63
when did my car get serviced last,63
how long has it been since my car was looked at,63
how long ago did my car get looked at,63
what was the date of my last auto appointment,63
when was my last car service date,63
when did i take to car to the auto shop,63
when did i have my car looked at,63
when did i last get my car tuned up,63
when did i go to the mechanic,63
when did i take my car to the mechanic,63
do you know how long its been since i had my oil changed and a tune up,63
when did last go to the auto repair shop,63
i need to know when was the last time i had my car checked out for a tune up,63
tell me the last time i had my car checked out at sam's repair shop,63
when did i take my car to paul's auto last,63
when was the last time my car was in the shop,63
tell me when was car in shop,63
so when was car in shop,63
when was the car in the shop,63
you need to tell me when was car in shop,63
i need to know when i last carried my car to the shop,63
what's the date on which my last oil change occurred,63
what is the last date of service on my car,63
can you remind me of when i last had an oil change,63
please find the date of my last oil change,63
"search and tell me when my most recent oil change happened, please",63
when did i most recently have my car in the shop,63
"i last took my car to the shop, when",63
i need to know when it was that i last took my car to have the oil changed,63
how long has it been since my car was last in the shop,63
check my calendar for the date that my care was last serviced,63
how long has it been since my last auto maintenance,63
locate lost luggage from flight america airlines in o'hare,64
on flight america airlines in o'hare lost luggage,64
in o'hare lost luggage on flight america airlines,64
lost luggage on flight america airlines in o'hare,64
while on flight america airlines i lost luggage in o'hare,64
it seems my luggage was lost,64
my luggage was lost so what do i do,64
my luggage is missing i was on spirit flight ab123 from chicago,64
i think my luggage has been lost,64
i think my luggage was misplaced or has been lost,64
i lost my luggage coming from new york city on american flight ab123,64
what step do i take if my bag got lost on the flight,64
i lost my luggage coming from chicago on delta flight ab123,64
what is the next step if my luggage was lost,64
"i lost my luggage, what now",64
i lost my luggage,64
my luggage is missing i was on frontier flight ab123 from seattle,64
my luggage was lost on the flight,64
my luggage is lost i was on delta flight ab123 from detroit,64
can you please help me find my lost luggage,64
my luggage has not arrived and i would like help locating it,64
my luggage has not arrived and i would like assistance locating it,64
can you please help me locate my luggage,64
my luggage is lost and i would like help trying to locate it,64
im at lax and my bags aren't,64
my bags did not arrive here at smf,64
i got to vegas airport but my bags didn't,64
"where are my bags, not here at the airport",64
my bags didn't make it to the new orleans airport,64
i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston,64
my luggage is missing i was on american airlines flight ab123 out of dallas,64
i just traveled on american airlines flight ab123 out of dallas i can't find my luggage,64
i flew on southwest airlines flight ab123 out of dallas and i can not find my luggage,64
i was on american airlines flight ab123 out of houston and i can't find my luggage,64
what if i lost my luggage,64
"help, i lost my luggage",64
what to do if luggage lost,64
how to find lost luggage,64
what do you do if your luggage is missing,64
what is the best way to deal with my lost luggage,64
i'm in baggage claim at the airport and my luggage didn't make it,64
who can i turn to if i lost my luggage,64
i'm waiting for my luggage in the airport now but it's been a while and it's still not arrived,64
where do i begin the process of reporting my luggage lost,64
"my luggage is nowhere in sight, it might be lost",64
"if i lost my luggage, where can i get help",64
i believe it looks like my luggage has disappeared,64
"my luggage is missing, i think",64
it appears that my luggage has vanished,64
can you tell me what to do as i am in the airport and have been for some time and there is still no sign of my suitcase,64
there's a strong possibility that my luggage has gone missing,64
how do i handle the situation if i lost my luggage,64
is there someone i can talk to since i am in the airport waiting for my luggage which never came,64
what should i do if i'm waiting at the airport and my luggage is not here,64
i think my luggage got lost,64
i believe that my luggage was lost,64
it looks as though my luggage has been lost,64
i don't know where my luggage is,64
i'm having trouble finding my luggage i was on delta flight ab123 out of new york,64
i was on delta flight ab123 out of new york and i can't find my luggage,64
i miss placed my luggage i was on delta flight ab123 out of new york,64
my luggage is lost i was on delta flight ab123 out of new york,64
i was on delta flight ab123 out of new york and haven't been able to locate my luggage,64
my luggage appears to be missing,64
i need to find my luggage,64
do you know where my luggage is,64
i can't find my luggage anywhere and there's no more on the conveyor,64
can you see if you can track where my luggage is,64
"what the heck, where's my luggage!",64
i can't find any of my luggage!,64
do you know where the luggage for people on panam flight ab123 out of tuscon is,64
who do i report lost luggage to,64
i'm here at dia but my luggage isn't!,64
find me the number for jet blue's customer service so i can yell at someone about my missing luggage,64
can you help me locate lost luggage,64
how do i find lost luggage,64
i arrived on delta flight ab123 from juno but my luggage doesn't appear to have come with me,64
what's the procedure to deal with lost luggage,64
i just flew in on american airlines flight ab123 from chicago and can't find my luggage,64
can you check where my luggage is off jetblue flight ab123 out of buffalo,64
where's my luggage for american airlines flight ab123 out of denver,64
how do i go about resolving my luggage that didn't arrive,64
can you find out what happened to my luggage,64
do you know whom i should contact since my luggage did not arrive,64
"my luggage did not arrive, please investigate",64
"where is my luggage, i was on delta flight ab123 out of dc",64
"i need my luggage found, i was on delta flight ab123 out of san francisco",64
"i can't locate my luggage, i was on jetblue flight ab123 out of detroit",64
"my luggage is lost, i was on american airlines ab123 out of los angeles",64
"i need assistance with my lost luggage, i was on american airlines ab123 out of talahasse",64
help me find my luggage,64
tell me where my luggage is,64
how do i find lost luggage in an airport,64
i need to figure out what to do about lost luggage,64
"my luggage is lost,what do i do now",64
who do i go to to find lost luggage,64
who do i complain to about my luggage not arriving at the airport,64
can you help me find my luggage it was lost on delta flight abc123 from houston,64
i need my luggage that your airline lost it was flight abc123 and now it’s suddenly missing,64
my luggage was on delta flight abc123 out of houston and now i can’t find it,64
place a phone call to yiming,65
phone lobby,65
can you call dominos pizza,65
can you redial the last number dialed,65
call 911,65
can you call a taxi,65
can you call mom,65
call work,65
call justin,65
call home,65
call erryn,65
i have to call the commander,65
i will be calling hr,65
it is important that i call katie,65
x is who i need to call,65
i am going to call the landlord,65
call macy,65
dial lisa's cell phone number,65
please dial david now,65
i need you to call michael at home,65
can you call mary,65
please phone lizzy,65
please dial x's phone number,65
dial x's phone please,65
please call toby,65
call dave,65
call my best friend,65
can you make a phone call to mark,65
can you call my mom,65
call mark,65
call friend,65
can i call a restaurant,65
can you make a phone call to kevin,65
call bob for me,65
call my mother,65
call jim,65
can you make a phone call to roger,65
can you make a phone call to dave,65
call mymother,65
can you make a phone call to randy,65
bella needs to be called,65
give liz a call,65
would you give jenny a call,65
i want you to call bella,65
phone call secretary,65
get a hold of sue,65
i'm looking to call a group,65
call tom,65
dial x's number,65
dial christie's cell,65
call christie's work number,65
phone christie,65
call christie,65
please dial christie's number,65
can you call someone,65
call someone for me,65
dial someone's phone number,65
i need to talk to someone on the phone,65
call someone,65
it's time for me to call drew,65
it's necessary to call michael,65
i must call jordan,65
x is waiting for me to call,65
put me on a call to sally,65
place a call to bill now,65
i want to place a call to mike,65
i have to call jane,65
can you call russell,65
place call to robby,65
dial sarah,65
call robby,65
phone sarah,65
call sarah,65
call robby for me,65
i want to call robby,65
can you call robby,65
phonecall sarah,65
i want to talk to sarah,65
dial steven,65
phone steven,65
ring steven,65
call steven,65
i want to make a call to uncle,65
use my phone to dial work,65
start a phone call with kathy,65
initiate a phone call with receptionist,65
can a phone call be made to maria,65
i need you to call the broker,65
please do me a favor and call brother mario,65
can you please call nata,65
call sandra right now,65
immediately call tom,65
i must call dr smith,65
connect me to bob,65
place a call to father callahan,65
i should call ruthie,65
please call christy,65
i must call roderick,65
please make a phone call to christopher,65
i need to call mark,65
i don't know the answer,66
i'm unsure,66
shit if i know,66
no idea,66
hell if i know,66
either or should work,66
i dont know,66
both would work,66
it could be one or the other,66
i dont have an answer for that,66
not a clue,66
who knows,66
it could be either,66
"sorry, i do not know",66
i'm unsure of the proper answer,66
i do not know that,66
"maybe one, maybe the other",66
"maybe, maybe not",66
it might be either one,66
perhaps either of them,66
i don't know how to answer to that,66
maybe either,66
i dunno,66
"maybe yes, maybe no",66
"might be true, might be false",66
possibly,66
it depends,66
i'm not sure what the answer is,66
i will know later,66
maybe,66
"one or the other, or both",66
no clue,66
i am not to sure about that,66
either one would work,66
i really don't know,66
i am not confident on that,66
that i don't know,66
both maybe,66
i think it could be both,66
i don't know for sure,66
cant say,66
im not certain,66
im not sure,66
really dont know,66
i'm unsure of the answer,66
it could be possible,66
i can't answer yes or no right now,66
i can't answer that,66
i don't know the answer to that,66
i'm not sure,66
i can't decide,66
i can't tell,66
i'll have to think about it,66
not sure if that's a yes or a no,66
not quite sure how to respond,66
i'm torn on how to answer,66
"not sure, maybe",66
that could maybe be it,66
i have no earthly idea at all,66
it may be either one,66
i don't have that information,66
i can't make up my mind,66
it's either of them,66
i don't have the answer,66
sorry no idea,66
it could be that one or the other one,66
i'm not sure which one because it could be either of them,66
i'm drawing a blank,66
i have no knowledge about it,66
"no idea, sorry",66
i'm not sure which it is,66
i'm really not sure,66
i'm uncertain,66
i'm unaware of that,66
i have no knowledge of that,66
i am thinking it is either,66
"hmmm, either could be a choice",66
i'm sure it could be either,66
"well, i guess maybe",66
maybe is my answer,66
i know it could be either one,66
maybe is what i am going to answer,66
"hmm, either",66
i'm pretty sure it could be either,66
i have no clue,66
it might be either,66
i don't know anything about that,66
it's possible that it could be either,66
i don't have a clue,66
"it could be either, i think",66
i think it could be either one,66
i don't really know,66
i'm not sure of that,66
that's a possibility,66
how is the weather today,66
i haven't a clue,66
i haven't the foggiest,66
that answer's above my pay scale,66
i really don't have a clue,66
i have no idea,66
can you give me a french dinner suggestion,67
"suggest a meal from laos to me, please",67
can you give me a vietnamese meal suggestion,67
suggest a meal from burma to me,67
can you give me a vietnamese dinner suggestion,67
"suggest a meal from thailand to me, please",67
"can you give me a thai meal suggestion, please",67
"can you give me a vietnamese meal suggestion, please",67
"can you give me a burmese meal suggestion, please",67
"suggest a meal from burma to me, please",67
can you give me a burmese dinner suggestion,67
can you give me a thai meal suggestion,67
can you give me a thai dinner suggestion,67
suggest a meal from thailand to me,67
give me italian meal ideas,67
suggest an italian meal for me,67
can you suggest meals from italy to me,67
may you suggest a meal from italy to me,67
please suggest meals from italy to me,67
can you tell me a good indian dish to make,67
got any good dinner ideas,67
what's a simple chinese recipe for dinner,67
do you know an good pasta dishes,67
what can i make for dinner using ground beef,67
i need new dinner ideas,67
what can i make for dinner,67
do you know any greek dishes i could make for dinner,67
what do you think would be a good dinner,67
what would be good for dinner,67
what should i have for dinner,67
i'd like to get dinner suggestions for thai food,67
get me italian cuisine dinner suggestions,67
would you provide me with italian cuisine dinner suggestions,67
i'm needing dinner suggestions for mexican food,67
what's the pizza like around here,67
what's the best pizza place around here,67
how tasty is the pizza here,67
what would you suggest for dinner,67
i need dinner ideas,67
i need a mexican meal suggesstion,67
